,week,category,weekly_rank,show_title,season_title,weekly_hours_viewed,runtime,weekly_views,cumulative_weeks_in_top_10,is_staggered_launch,runtime_override_flag,episode_launch_dtls
3822,2023-06-04,TV (English),3,"XO, Kitty","XO, Kitty: Season 1",29830000,,,3,False,,
3823,2023-06-04,TV (English),4,Queen Charlotte: A Bridgerton Story,,27210000,,,5,False,,
3824,2023-06-04,TV (English),5,All American,All American: Season 5,18760000,,,2,False,,
3825,2023-06-04,TV (English),6,S.W.A.T.,S.W.A.T.: Season 1,15470000,,,2,False,,
3826,2023-06-04,TV (English),7,The Ultimatum: Queer Love,The Ultimatum: Queer Love: Season 1,15030000,,,1,False,,
3827,2023-06-04,TV (English),8,Barbecue Showdown,Barbecue Showdown: Season 2,13630000,,,1,False,,
3828,2023-06-04,TV (English),9,Selling Sunset,Selling Sunset: Season 6,12970000,,,3,False,,
3829,2023-06-04,TV (English),10,Firefly Lane,Firefly Lane: Season 2,11800000,,,11,False,,
3830,2023-06-04,TV (Non-English),1,Fake Profile,Fake Profile: Season 1,76310000,,,1,False,,
3831,2023-06-04,TV (Non-English),2,Doctor Cha,Doctor Cha: Limited Series,29350000,,,6,False,,
3832,2023-06-04,TV (Non-English),3,The Good Bad Mother,The Good Bad Mother: Limited Series,22810000,,,5,False,,
3833,2023-06-04,TV (Non-English),4,Muted,Muted: Limited Series,18040000,,,3,False,,
3834,2023-06-04,TV (Non-English),5,THE DAYS,THE DAYS: Limited Series,16980000,,,1,False,,
3835,2023-06-04,TV (Non-English),6,La Reina del Sur,La Reina del Sur: Season 3,12400000,,,14,False,,
3836,2023-06-04,TV (Non-English),7,Turn of the Tide,Turn of the Tide: Season 1,12050000,,,1,False,,
3837,2023-06-04,TV (Non-English),8,Valeria,Valeria: Season 3,9540000,,,1,False,,
3838,2023-06-04,TV (Non-English),9,"Pablo Escobar, el patrón del mal","Pablo Escobar, el patrón del mal: Season 1",7680000,,,8,False,,
3839,2023-06-04,TV (Non-English),10,Agency,Agency: Limited Series,7100000,,,1,False,,
3840,2023-05-28,Films (English),1,The Mother,,34690000,,,3,False,,
3841,2023-05-28,Films (English),2,2 Hearts,,19280000,,,1,False,,
3842,2023-05-28,Films (English),3,Missing,,15930000,,,2,False,,
3843,2023-05-28,Films (English),4,The Son,,7940000,,,1,False,,
3844,2023-05-28,Films (English),5,The Great Wall,,7690000,,,2,False,,
3845,2023-05-28,Films (English),6,Victim/Suspect,,6600000,,,1,False,,
3846,2023-05-28,Films (English),7,Ted,,5750000,,,2,False,,
3847,2023-05-28,Films (English),8,Anna Nicole Smith: You Don't Know Me,,5550000,,,2,False,,
3848,2023-05-28,Films (English),9,The Boss Baby,,5450000,,,5,False,,
3849,2023-05-28,Films (English),10,A Man Called Otto,,5350000,,,4,False,,
3850,2023-05-28,Films (Non-English),1,Mother's Day,,24250000,,,1,False,,
3851,2023-05-28,Films (Non-English),2,Blood & Gold,,13830000,,,1,False,,
3852,2023-05-28,Films (Non-English),3,Tin & Tina,,12700000,,,1,False,,
3853,2023-05-28,Films (Non-English),4,Faithfully Yours,,12310000,,,2,False,,
3854,2023-05-28,Films (Non-English),5,Hard Feelings,,10890000,,,1,False,,
3855,2023-05-28,Films (Non-English),6,¡Que viva México!,,7400000,,,3,False,,
3856,2023-05-28,Films (Non-English),7,Where the Tracks End,,6920000,,,1,False,,
3857,2023-05-28,Films (Non-English),8,Astérix & Obélix: The Middle Kingdom,,5530000,,,2,False,,
3858,2023-05-28,Films (Non-English),9,The Year I Started Masturbating,,5190000,,,1,False,,
3859,2023-05-28,Films (Non-English),10,Kathal - A Jackfruit Mystery,,4460000,,,2,False,,
3860,2023-05-28,TV (English),1,FUBAR,FUBAR: Season 1,88940000,,,1,False,,
3861,2023-05-28,TV (English),2,"XO, Kitty","XO, Kitty: Season 1",63780000,,,2,False,,
3862,2023-05-28,TV (English),3,Queen Charlotte: A Bridgerton Story,,42900000,,,4,False,,
3863,2023-05-28,TV (English),4,Selling Sunset,Selling Sunset: Season 6,33350000,,,2,False,,
3864,2023-05-28,TV (English),5,S.W.A.T.,S.W.A.T.: Season 1,20230000,,,1,False,,
3865,2023-05-28,TV (English),6,All American,All American: Season 5,18050000,,,1,False,,
3866,2023-05-28,TV (English),7,Firefly Lane,Firefly Lane: Season 2,16110000,,,10,False,,
3867,2023-05-28,TV (English),8,Maid,Maid: Limited Series,13960000,,,14,False,,
3868,2023-05-28,TV (English),9,The Night Agent,The Night Agent: Season 1,12650000,,,10,False,,
3869,2023-05-28,TV (English),10,Bridgerton,Bridgerton: Season 2,12540000,,,14,False,,
3870,2023-05-28,TV (Non-English),1,Muted,Muted: Limited Series,46520000,,,2,False,,
3871,2023-05-28,TV (Non-English),2,Doctor Cha,Doctor Cha: Limited Series,26370000,,,5,False,,
3872,2023-05-28,TV (Non-English),3,The Good Bad Mother,The Good Bad Mother: Limited Series,19630000,,,4,False,,
3873,2023-05-28,TV (Non-English),4,La Reina del Sur,La Reina del Sur: Season 3,14130000,,,13,False,,
3874,2023-05-28,TV (Non-English),5,Black Knight,Black Knight: Season 1,13070000,,,3,False,,
3875,2023-05-28,TV (Non-English),6,"Pablo Escobar, el patrón del mal","Pablo Escobar, el patrón del mal: Season 1",8250000,,,7,False,,
3876,2023-05-28,TV (Non-English),7,The Marked Heart,The Marked Heart: Season 2,7520000,,,6,False,,
3877,2023-05-28,TV (Non-English),8,Rhythm + Flow France,Rhythm + Flow France: Season 2,6920000,,,1,False,,
3878,2023-05-28,TV (Non-English),9,The Marked Heart,The Marked Heart: Season 1,5960000,,,13,False,,
3879,2023-05-28,TV (Non-English),10,Chiquititas,,5280000,,,10,False,,
3880,2023-05-21,Films (English),1,The Mother,,94420000,,,2,False,,
3881,2023-05-21,Films (English),2,Anna Nicole Smith: You Don't Know Me,,15650000,,,1,False,,
3882,2023-05-21,Films (English),3,Ted,,11210000,,,1,False,,
3883,2023-05-21,Films (English),4,A Man Called Otto,,10640000,,,3,False,,
3884,2023-05-21,Films (English),5,Synchronic,,6990000,,,2,False,,
3885,2023-05-21,Films (English),6,Missing,,5220000,,,1,False,,
3886,2023-05-21,Films (English),7,Harry Potter and the Sorcerer's Stone,,4790000,,,1,False,,
3887,2023-05-21,Films (English),8,The Croods,,4280000,,,5,False,,
3888,2023-05-21,Films (English),9,UglyDolls,,3820000,,,1,False,,
3889,2023-05-21,Films (English),10,The Healer,,3330000,,,1,False,,
3890,2023-05-21,Films (Non-English),1,Faithfully Yours,,29060000,,,1,False,,
3891,2023-05-21,Films (Non-English),2,¡Que viva México!,,20340000,,,2,False,,
3892,2023-05-21,Films (Non-English),3,Mrs. Chatterjee vs Norway,,13920000,,,2,False,,
3893,2023-05-21,Films (Non-English),4,AKA,,9120000,,,4,False,,
3894,2023-05-21,Films (Non-English),5,Astérix & Obélix: The Middle Kingdom,,5790000,,,1,False,,
3895,2023-05-21,Films (Non-English),6,Royalteen: Princess Margrethe,,4900000,,,2,False,,
